Source,Target,Type,Id,Label,Weight
20,917,Undirected,33579,,47
50,239,Undirected,33580,,45
50,258,Undirected,33583,,47
92,176,Undirected,33588,,44
852,0,Undirected,33590,,45
39,273,Undirected,33592,,27
111,19,Undirected,33593,,41
111,42,Undirected,33594,,42
1,919,Undirected,33596,,27
1,770,Undirected,33600,,50
1,143,Undirected,33601,,43
1,388,Undirected,33605,,52
1211,12,Undirected,33606,,27
918,14,Undirected,33607,,27
354,296,Undirected,33608,,27
1591,0,Undirected,33609,,27
1114,0,Undirected,33610,,49
686,0,Undirected,33613,,50
271,18,Undirected,33614,,47
235,54,Undirected,33615,,27
1240,48,Undirected,33618,,27
792,920,Undirected,33619,,27
65,164,Undirected,33621,,50
65,106,Undirected,33623,,43
65,78,Undirected,33624,,52
65,9,Undirected,33625,,49
615,139,Undirected,33629,,26
55,78,Undirected,33630,,26
1275,373,Undirected,33631,,26
1303,0,Undirected,33632,,45
295,29,Undirected,33633,,44
19,226,Undirected,33634,,26
19,49,Undirected,33635,,50
19,216,Undirected,33636,,41
1526,137,Undirected,33638,,26
293,28,Undirected,33639,,51
238,20,Undirected,33641,,26
191,6,Undirected,33642,,26
260,8,Undirected,33645,,48
22,48,Undirected,33646,,40
22,80,Undirected,33647,,49
22,47,Undirected,33648,,51
22,111,Undirected,33649,,49
121,53,Undirected,33652,,50
121,20,Undirected,33653,,50
121,126,Undirected,33654,,44
459,921,Undirected,33656,,26
501,0,Undirected,33657,,49
319,4,Undirected,33658,,26
561,0,Undirected,33659,,40
954,6,Undirected,33660,,49
180,240,Undirected,33661,,26
180,913,Undirected,33662,,26
460,8,Undirected,33663,,44
32,83,Undirected,33665,,40
32,600,Undirected,33666,,26
32,333,Undirected,33667,,26
897,40,Undirected,33668,,26
285,6,Undirected,33669,,47
58,86,Undirected,33671,,26
58,10,Undirected,33672,,43
48,52,Undirected,33674,,50
352,36,Undirected,33675,,42
361,4,Undirected,33676,,26
205,14,Undirected,33677,,47
828,0,Undirected,33678,,42
899,25,Undirected,33679,,52
275,31,Undirected,33681,,26
288,21,Undirected,33682,,43
3,18,Undirected,33683,,41
482,6,Undirected,33686,,48
1174,0,Undirected,33687,,47
108,27,Undirected,33688,,26
187,61,Undirected,33689,,26
98,85,Undirected,33690,,51
182,21,Undirected,33691,,52
125,753,Undirected,33692,,26
38,90,Undirected,33694,,46
171,56,Undirected,33698,,50
132,28,Undirected,33700,,26
29,635,Undirected,33702,,41
86,18,Undirected,33706,,52
86,151,Undirected,33708,,44
27,324,Undirected,33710,,49
27,445,Undirected,33711,,49
27,331,Undirected,33713,,46
27,188,Undirected,33714,,44
27,44,Undirected,33715,,46
27,133,Undirected,33716,,50
27,609,Undirected,33717,,41
27,354,Undirected,33718,,50
27,514,Undirected,33719,,26
1328,78,Undirected,33720,,26
115,380,Undirected,33721,,40
115,197,Undirected,33722,,26
1091,227,Undirected,33723,,44
821,52,Undirected,33724,,42
71,202,Undirected,33725,,26
255,12,Undirected,33726,,52
315,27,Undirected,33727,,46
340,27,Undirected,33729,,26
31,137,Undirected,33731,,47
449,31,Undirected,33733,,43
427,1,Undirected,33736,,51
480,27,Undirected,33738,,40
286,24,Undirected,33739,,47
416,923,Undirected,33740,,26
1057,924,Undirected,33741,,26
307,1,Undirected,33743,,26
120,85,Undirected,33745,,43
117,54,Undirected,33746,,51
117,155,Undirected,33747,,42
117,111,Undirected,33748,,26
195,121,Undirected,33749,,26
82,227,Undirected,33750,,26
105,7,Undirected,33752,,49
105,33,Undirected,33753,,49
105,36,Undirected,33754,,50
105,20,Undirected,33755,,45
411,25,Undirected,33756,,50
54,284,Undirected,33759,,44
54,470,Undirected,33760,,26
54,183,Undirected,33761,,45
174,74,Undirected,33763,,40
174,24,Undirected,33764,,51
6,925,Undirected,33766,,26
6,468,Undirected,33767,,44
6,202,Undirected,33768,,52
6,598,Undirected,33769,,40
6,68,Undirected,33770,,51
6,466,Undirected,33773,,26
148,12,Undirected,33775,,26
148,24,Undirected,33776,,26
12,244,Undirected,33777,,45
12,163,Undirected,33779,,26
12,524,Undirected,33782,,42
12,190,Undirected,33784,,43
12,518,Undirected,33785,,44
12,257,Undirected,33786,,26
12,424,Undirected,33787,,41
12,378,Undirected,33788,,26
12,432,Undirected,33789,,40
12,268,Undirected,33790,,49
12,647,Undirected,33791,,44
202,14,Undirected,33793,,26
137,926,Undirected,33794,,26
74,122,Undirected,33800,,43
74,98,Undirected,33801,,47
74,364,Undirected,33802,,47
74,165,Undirected,33803,,47
74,387,Undirected,33805,,44
155,50,Undirected,33809,,50
128,18,Undirected,33811,,52
15,149,Undirected,33812,,26
15,89,Undirected,33813,,40
15,33,Undirected,33814,,47
106,295,Undirected,33815,,26
90,86,Undirected,33818,,49
90,155,Undirected,33819,,48
2281,518,Undirected,33822,,26
53,411,Undirected,33823,,42
88,522,Undirected,33826,,26
270,65,Undirected,33830,,49
524,29,Undirected,33831,,26
524,24,Undirected,33832,,41
42,10,Undirected,33833,,26
857,0,Undirected,33835,,44
43,2,Undirected,33836,,46
57,25,Undirected,33837,,46
85,536,Undirected,33838,,26
85,31,Undirected,33839,,51
85,161,Undirected,33840,,43
222,29,Undirected,33841,,49
222,36,Undirected,33842,,48
516,86,Undirected,33844,,26
516,85,Undirected,33845,,26
1319,157,Undirected,33846,,26
83,356,Undirected,33849,,26
81,6,Undirected,33850,,26
1522,1,Undirected,33851,,26
573,125,Undirected,33852,,26
175,24,Undirected,33853,,43
175,25,Undirected,33854,,50
175,33,Undirected,33855,,46
403,29,Undirected,33858,,26
72,86,Undirected,33859,,50
72,165,Undirected,33860,,26
372,12,Undirected,33864,,47
474,1,Undirected,33865,,49
124,24,Undirected,33867,,49
124,91,Undirected,33868,,52
161,14,Undirected,33869,,26
380,163,Undirected,33871,,26
21,122,Undirected,33872,,45
21,524,Undirected,33875,,42
21,124,Undirected,33878,,42
21,446,Undirected,33879,,41
21,60,Undirected,33880,,26
21,556,Undirected,33881,,47
21,378,Undirected,33882,,48
21,428,Undirected,33883,,51
21,929,Undirected,33884,,41
21,305,Undirected,33886,,44
365,671,Undirected,33887,,26
152,27,Undirected,33888,,50
60,101,Undirected,33890,,26
52,86,Undirected,33892,,43
52,150,Undirected,33893,,42
183,155,Undirected,33894,,42
183,25,Undirected,33895,,44
28,229,Undirected,33896,,44
28,564,Undirected,33897,,48
28,272,Undirected,33898,,26
28,195,Undirected,33899,,44
28,153,Undirected,33900,,48
485,88,Undirected,33902,,50
93,29,Undirected,33903,,45
68,12,Undirected,33904,,47
68,21,Undirected,33905,,49
49,18,Undirected,33906,,46
5,98,Undirected,33907,,26
5,29,Undirected,33908,,26
5,65,Undirected,33911,,26
1190,0,Undirected,33912,,40
617,12,Undirected,33914,,26
518,2,Undirected,33915,,45
695,0,Undirected,33916,,42
641,0,Undirected,33917,,47
18,160,Undirected,33918,,41
18,90,Undirected,33921,,40
18,159,Undirected,33923,,46
1953,175,Undirected,33924,,26
7,269,Undirected,33925,,43
7,445,Undirected,33927,,48
7,123,Undirected,33929,,42
7,504,Undirected,33931,,50
7,487,Undirected,33932,,26
7,159,Undirected,33935,,49
7,930,Undirected,33936,,26
7,248,Undirected,33937,,46
0,931,Undirected,33938,,26
0,934,Undirected,33941,,26
0,935,Undirected,33942,,46
0,936,Undirected,33944,,48
0,853,Undirected,33945,,49
0,657,Undirected,33946,,26
0,937,Undirected,33947,,47
0,139,Undirected,33950,,44
0,96,Undirected,33953,,52
0,939,Undirected,33954,,26
0,525,Undirected,33955,,52
46,677,Undirected,33956,,26
46,85,Undirected,33957,,44
46,50,Undirected,33958,,45
2593,909,Undirected,33960,,26
225,31,Undirected,33961,,43
225,92,Undirected,33962,,51
839,1,Undirected,33963,,50
176,392,Undirected,33965,,41
24,351,Undirected,33966,,46
24,226,Undirected,33968,,42
24,43,Undirected,33969,,51
24,72,Undirected,33971,,48
24,878,Undirected,33972,,48
24,51,Undirected,33973,,52
408,377,Undirected,33974,,26
408,940,Undirected,33975,,26
304,28,Undirected,33976,,42
25,401,Undirected,33977,,43
25,98,Undirected,33979,,47
25,171,Undirected,33980,,47
25,414,Undirected,33981,,26
25,781,Undirected,33983,,40
25,222,Undirected,33985,,45
25,110,Undirected,33987,,40
25,93,Undirected,33988,,40
25,535,Undirected,33989,,42
25,327,Undirected,33992,,43
78,160,Undirected,33995,,26
89,85,Undirected,33996,,46
273,14,Undirected,33997,,41
33,49,Undirected,33999,,45
84,291,Undirected,34001,,42
91,36,Undirected,34003,,51
80,85,Undirected,34004,,26
80,47,Undirected,34005,,48
153,86,Undirected,34006,,44
153,57,Undirected,34007,,26
486,1,Undirected,34008,,47
156,2,Undirected,34009,,45
556,65,Undirected,34014,,26
505,12,Undirected,34016,,50
344,11,Undirected,34019,,43
1216,199,Undirected,34020,,26
64,601,Undirected,34022,,26
56,47,Undirected,34023,,49
9,137,Undirected,34025,,26
9,28,Undirected,34026,,47
258,24,Undirected,34029,,26
144,256,Undirected,34031,,40
62,1,Undirected,34034,,26
1799,12,Undirected,34035,,26
241,8,Undirected,34036,,26
313,7,Undirected,34037,,45
101,356,Undirected,34038,,50
197,615,Undirected,34040,,26
197,308,Undirected,34041,,26
11,163,Undirected,34045,,43
11,222,Undirected,34046,,51
11,183,Undirected,34047,,47
11,146,Undirected,34049,,48
11,929,Undirected,34050,,26
11,338,Undirected,34051,,50
395,943,Undirected,34054,,26
395,944,Undirected,34055,,26
51,945,Undirected,34059,,47
10,3,Undirected,34063,,43
10,39,Undirected,34066,,26
150,6,Undirected,34068,,51
396,2,Undirected,34070,,42
913,590,Undirected,34073,,26
61,119,Undirected,34074,,44
61,101,Undirected,34076,,48
30,43,Undirected,34078,,26
30,61,Undirected,34079,,49
30,92,Undirected,34080,,26
208,54,Undirected,34081,,26
118,24,Undirected,34085,,49
118,20,Undirected,34086,,41
73,18,Undirected,34091,,26
36,255,Undirected,34092,,26
36,190,Undirected,34093,,47
36,46,Undirected,34094,,26
8,352,Undirected,34097,,44
8,256,Undirected,34098,,26
8,110,Undirected,34100,,42
8,305,Undirected,34102,,45
8,607,Undirected,34103,,26
8,209,Undirected,34105,,51
1033,0,Undirected,34106,,48
282,590,Undirected,34107,,26
131,36,Undirected,34108,,26
2,112,Undirected,34110,,43
2,392,Undirected,34113,,44
2,516,Undirected,34115,,48
2,946,Undirected,34116,,26
2,146,Undirected,34117,,42
2,198,Undirected,34118,,42
2,415,Undirected,34120,,51
2,337,Undirected,34122,,41
2,841,Undirected,34123,,51
2,289,Undirected,34124,,43
1767,0,Undirected,34126,,26
173,747,Undirected,34127,,26
1080,0,Undirected,34128,,42
141,252,Undirected,34130,,26
609,947,Undirected,34131,,26
267,65,Undirected,34133,,46
47,948,Undirected,34134,,26
47,137,Undirected,34135,,26
4,402,Undirected,34138,,45
4,106,Undirected,34139,,42
4,124,Undirected,34140,,45
4,13,Undirected,34141,,26
4,9,Undirected,34142,,48
4,10,Undirected,34143,,48
4,592,Undirected,34144,,26
508,12,Undirected,34146,,40
508,36,Undirected,34147,,44
508,2,Undirected,34148,,43
20,171,Undirected,34152,,43
20,102,Undirected,34153,,47
50,387,Undirected,34154,,26
367,8,Undirected,34156,,26
151,28,Undirected,34157,,44
92,281,Undirected,34158,,26
169,949,Undirected,34159,,26
209,2,Undirected,34160,,48
111,179,Undirected,34161,,26
111,102,Undirected,34162,,26
1,260,Undirected,34163,,40
1,950,Undirected,34164,,49
1,900,Undirected,34166,,51
1,82,Undirected,34170,,49
1,213,Undirected,34171,,26
1,59,Undirected,34173,,26
1,211,Undirected,34174,,42
1,951,Undirected,34175,,26
1,505,Undirected,34176,,40
1,415,Undirected,34177,,42
1,424,Undirected,34178,,46
1,952,Undirected,34180,,26
1,953,Undirected,34182,,26
727,2,Undirected,34183,,26
154,52,Undirected,34187,,26
126,179,Undirected,34191,,26
40,207,Undirected,34192,,26
479,58,Undirected,34193,,42
672,1,Undirected,34194,,26
577,12,Undirected,34195,,48
102,26,Undirected,34196,,26
102,89,Undirected,34197,,40
560,11,Undirected,34199,,51
2117,58,Undirected,34200,,25
19,121,Undirected,34206,,25
19,126,Undirected,34207,,47
293,54,Undirected,34209,,45
238,12,Undirected,34210,,49
242,1,Undirected,34211,,50
191,52,Undirected,34213,,25
191,11,Undirected,34214,,25
112,11,Undirected,34215,,44
3883,5,Undirected,34217,,25
597,8,Undirected,34218,,46
1465,30,Undirected,34219,,25
121,72,Undirected,34220,,40
121,273,Undirected,34221,,45
113,281,Undirected,34222,,25
164,74,Undirected,34224,,39
687,7,Undirected,34227,,39
460,2,Undirected,34228,,45
32,160,Undirected,34229,,25
32,4,Undirected,34230,,43
897,15,Undirected,34231,,25
285,27,Undirected,34233,,42
48,53,Undirected,34238,,49
48,46,Undirected,34239,,25
48,24,Undirected,34240,,48
361,7,Undirected,34241,,46
468,21,Undirected,34242,,50
239,238,Undirected,34244,,41
275,15,Undirected,34246,,25
814,0,Undirected,34247,,45
555,120,Undirected,34248,,25
3,83,Undirected,34250,,25
515,3,Undirected,34251,,25
1174,7,Undirected,34252,,41
108,54,Undirected,34253,,47
881,49,Undirected,34256,,25
881,0,Undirected,34257,,48
160,128,Undirected,34260,,25
160,61,Undirected,34261,,50
160,4,Undirected,34262,,42
182,232,Undirected,34265,,25
182,8,Undirected,34266,,40
125,111,Undirected,34267,,48
348,7,Undirected,34269,,41
70,28,Undirected,34272,,47
70,24,Undirected,34273,,25
70,40,Undirected,34275,,25
1417,956,Undirected,34277,,25
244,442,Undirected,34278,,25
244,7,Undirected,34279,,48
196,2,Undirected,34280,,43
132,53,Undirected,34281,,42
698,27,Undirected,34284,,48
29,227,Undirected,34286,,25
29,408,Undirected,34287,,40
29,169,Undirected,34289,,25
86,48,Undirected,34291,,43
86,201,Undirected,34292,,41
27,122,Undirected,34294,,48
27,245,Undirected,34295,,40
27,226,Undirected,34296,,42
27,128,Undirected,34299,,42
27,175,Undirected,34300,,49
27,291,Undirected,34302,,49
27,432,Undirected,34304,,25
314,12,Undirected,34305,,44
115,74,Undirected,34306,,45
246,54,Undirected,34307,,42
253,45,Undirected,34308,,50
340,4,Undirected,34312,,43
31,171,Undirected,34313,,41
31,49,Undirected,34316,,25
31,80,Undirected,34317,,25
31,101,Undirected,34318,,40
31,159,Undirected,34319,,25
31,151,Undirected,34320,,40
427,31,Undirected,34321,,25
143,6,Undirected,34322,,25
143,137,Undirected,34323,,25
143,957,Undirected,34324,,25
2021,819,Undirected,34325,,25
286,29,Undirected,34326,,41
214,921,Undirected,34328,,25
120,61,Undirected,34329,,43
117,51,Undirected,34331,,47
105,923,Undirected,34335,,46
105,155,Undirected,34336,,25
105,84,Undirected,34337,,42
104,14,Undirected,34340,,25
163,958,Undirected,34341,,25
54,658,Undirected,34343,,25
54,959,Undirected,34345,,25
54,265,Undirected,34346,,40
6,444,Undirected,34348,,25
6,300,Undirected,34349,,40
6,256,Undirected,34350,,47
6,88,Undirected,34351,,44
6,114,Undirected,34352,,48
6,360,Undirected,34354,,40
6,396,Undirected,34357,,45
6,189,Undirected,34358,,47
12,149,Undirected,34359,,47
12,427,Undirected,34361,,25
12,480,Undirected,34362,,42
12,523,Undirected,34364,,42
12,598,Undirected,34365,,47
12,580,Undirected,34367,,25
12,366,Undirected,34368,,45
12,820,Undirected,34369,,50
12,203,Undirected,34370,,47
12,241,Undirected,34371,,25
202,74,Undirected,34372,,45
66,960,Undirected,34373,,25
66,86,Undirected,34374,,47
598,25,Undirected,34375,,25
177,1,Undirected,34378,,25
128,33,Undirected,34379,,25
15,86,Undirected,34380,,48
15,174,Undirected,34381,,46
15,961,Undirected,34382,,42
106,73,Undirected,34383,,25
106,20,Undirected,34384,,41
927,879,Undirected,34385,,46
3387,443,Undirected,34387,,25
23,20,Undirected,34388,,25
90,421,Undirected,34389,,25
1514,962,Undirected,34390,,25
53,163,Undirected,34392,,25
53,10,Undirected,34393,,47
53,118,Undirected,34394,,25
53,354,Undirected,34395,,49
53,102,Undirected,34396,,43
409,28,Undirected,34397,,48
88,65,Undirected,34398,,25
270,6,Undirected,34400,,44
181,0,Undirected,34402,,45
85,117,Undirected,34410,,47
85,434,Undirected,34411,,25
85,159,Undirected,34412,,50
516,820,Undirected,34415,,25
2144,84,Undirected,34416,,25
406,27,Undirected,34417,,25
172,36,Undirected,34418,,44
651,963,Undirected,34420,,25
265,20,Undirected,34423,,48
76,14,Undirected,34427,,46
645,129,Undirected,34429,,25
645,61,Undirected,34430,,25
387,29,Undirected,34431,,25
387,444,Undirected,34432,,25
824,0,Undirected,34433,,48
72,522,Undirected,34434,,25
464,27,Undirected,34438,,48
359,36,Undirected,34439,,25
1558,965,Undirected,34440,,25
1473,387,Undirected,34441,,25
21,260,Undirected,34447,,47
21,480,Undirected,34451,,48
21,110,Undirected,34453,,40
21,201,Undirected,34454,,46
21,257,Undirected,34455,,46
152,356,Undirected,34459,,25
373,180,Undirected,34460,,25
373,963,Undirected,34461,,25
60,393,Undirected,34462,,25
110,28,Undirected,34463,,39
52,361,Undirected,34465,,42
52,239,Undirected,34466,,43
52,171,Undirected,34467,,42
52,47,Undirected,34468,,25
1084,61,Undirected,34469,,25
2059,966,Undirected,34470,,25
28,300,Undirected,34474,,25
28,753,Undirected,34475,,40
28,276,Undirected,34476,,49
28,154,Undirected,34478,,42
399,0,Undirected,34480,,46
251,58,Undirected,34481,,25
93,61,Undirected,34483,,25
93,47,Undirected,34484,,25
68,54,Undirected,34485,,42
68,7,Undirected,34487,,45
49,85,Undirected,34488,,48
5,758,Undirected,34491,,25
5,343,Undirected,34493,,25
146,27,Undirected,34494,,42
2169,967,Undirected,34495,,25
63,50,Undirected,34499,,25
16,72,Undirected,34501,,25
16,11,Undirected,34502,,39
518,86,Undirected,34503,,25
18,121,Undirected,34505,,39
18,171,Undirected,34507,,25
18,78,Undirected,34510,,46
18,333,Undirected,34511,,39
1167,970,Undirected,34514,,42
838,2,Undirected,34515,,41
7,345,Undirected,34516,,42
7,971,Undirected,34517,,25
7,376,Undirected,34518,,25
7,505,Undirected,34519,,25
7,557,Undirected,34520,,45
0,972,Undirected,34521,,25
0,497,Undirected,34523,,46
0,974,Undirected,34526,,25
0,708,Undirected,34528,,44
0,925,Undirected,34529,,49
0,458,Undirected,34530,,46
0,192,Undirected,34531,,48
0,975,Undirected,34532,,25
0,976,Undirected,34533,,47
0,977,Undirected,34536,,41
0,978,Undirected,34539,,25
0,264,Undirected,34540,,25
0,979,Undirected,34543,,25
0,621,Undirected,34544,,40
94,7,Undirected,34552,,47
1320,0,Undirected,34553,,40
176,33,Undirected,34554,,47
24,553,Undirected,34555,,41
24,107,Undirected,34558,,46
24,280,Undirected,34559,,43
780,23,Undirected,34560,,25
780,273,Undirected,34561,,25
25,409,Undirected,34563,,46
25,281,Undirected,34565,,42
25,152,Undirected,34566,,48
25,203,Undirected,34567,,40
25,118,Undirected,34571,,44
25,776,Undirected,34574,,46
535,654,Undirected,34577,,25
78,52,Undirected,34578,,49
89,65,Undirected,34582,,44
33,22,Undirected,34583,,43
33,449,Undirected,34584,,25
33,90,Undirected,34585,,49
84,92,Undirected,34587,,43
84,154,Undirected,34588,,25
1979,121,Undirected,34590,,25
80,56,Undirected,34591,,40
80,276,Undirected,34592,,25
80,4,Undirected,34593,,42
153,135,Undirected,34594,,25
486,54,Undirected,34596,,41
486,24,Undirected,34597,,25
179,5,Undirected,34598,,41
179,47,Undirected,34599,,25
556,980,Undirected,34600,,25
820,53,Undirected,34602,,39
224,72,Undirected,34604,,42
505,74,Undirected,34607,,25
1118,60,Undirected,34608,,25
140,85,Undirected,34611,,47
140,118,Undirected,34612,,41
344,137,Undirected,34613,,25
906,1,Undirected,34614,,43
203,199,Undirected,34615,,25
421,24,Undirected,34616,,42
64,608,Undirected,34618,,25
129,29,Undirected,34619,,45
129,5,Undirected,34620,,45
129,25,Undirected,34621,,47
388,8,Undirected,34622,,41
823,0,Undirected,34624,,46
136,25,Undirected,34626,,25
574,6,Undirected,34628,,25
632,459,Undirected,34629,,25
1292,3,Undirected,34631,,25
228,45,Undirected,34632,,47
241,776,Undirected,34635,,25
247,27,Undirected,34636,,49
101,107,Undirected,34639,,25
101,494,Undirected,34640,,25
606,6,Undirected,34641,,25
44,356,Undirected,34643,,25
11,214,Undirected,34648,,25
11,152,Undirected,34650,,42
11,297,Undirected,34651,,40
11,273,Undirected,34652,,45
11,486,Undirected,34653,,43
11,852,Undirected,34656,,25
395,981,Undirected,34658,,25
51,52,Undirected,34659,,48
51,69,Undirected,34660,,41
336,27,Undirected,34661,,42
336,12,Undirected,34662,,47
158,226,Undirected,34666,,25
381,11,Undirected,34667,,25
150,28,Undirected,34668,,48
426,61,Undirected,34669,,39
133,29,Undirected,34670,,25
100,14,Undirected,34672,,25
